title;average_rating;book_id;language_code
The Sun Also Rises;3.82;9780684182605;eng
The Call of the Wild;3.86;9780689818363;eng
The Call of the Wild;3.86;9780689856747;eng
The Call of the Wild and Three Other Klondike Stories;3.81;9781587887734;eng
The Call of the Wild and Selected Stories: 100th Anniversary Ed.;3.82;9780451527035;eng
Fahrenheit 451;3.99;9788497930055;spa
The Lion  the Witch and the Wardrobe (Chronicles of Narnia  #1);4.25;9780060556501;eng
The Lion  the Witch and the Wardrobe (Chronicles of Narnia #2);4.21;9780060765484;eng
The Lion  the Witch and the Wardrobe (Narnia);4.21;9780060845247;en-US
New Moon (Moon #6);3.86;9780425216026;eng
Health: The Basics (Donatelle Series);3.58;9780805377958;en-US
Cliffsnotes on Eliot's Middlemarch;4.14;9780822008255;eng
Alice's Adventures in Wonderland;4.02;9781551112237;eng
Anne of the Island and Tales of Avonlea;4.3;9780517037058;eng
A Christmas Carol and The Night Before Christmas;4.35;9780517229279;eng
In Search of Dracula: The History of Dracula and Vampires;3.87;9780395657836;eng
The Annotated Charlotte's Web;4.17;9780060882600;eng
Just as Long as We're Together;4.07;9780330398046;eng
Wifey / Smart Women;3.68;9780743437578;eng
Forever...;3.62;9780689849732;eng
Fudge-a-Mania (Fudge  #4);4.01;9780425193822;eng
Tales of a Fourth Grade Nothing (Fudge  #1);4.1;9780425193792;eng
Forever . . .;3.62;9780330397803;eng
Wifey;3.36;9780425206546;eng
Everything I Needed to Know about Being a Girl I Learned from Judy Blume;3.47;9781416531043;eng
BFF*: Just As Long As We're Together / Here's to You  Rachel Robinson (*Best Friends Forever);4.26;9780385734073;eng
Yosemite: Its Discovery  Its Wonder and Its People;3.96;9780939666508;eng
A Man of the People;3.87;9780385086165;eng
Collected Poems;3.74;9781400076581;eng
Arrow of God (The African Trilogy  #3);3.81;9780385014809;eng
Anatomy of a Boyfriend (Anatomy  #1);3.41;9780385733205;eng
Lithium for Medea;3.95;9781583224717;eng
Die Leiden des Jungen Werther;3.67;9781853993237;ger
The Odyssey;3.76;9780486406541;en-US
Caesar's Commentaries: On the Gallic War & On the Civil War;4.12;9780976072614;eng
The Conquest of Gaul;3.99;9780760768952;eng
The Assassination of Julius Caesar: A People's History of Ancient Rome;4.17;9781565849426;eng
Letters from the Earth: Uncensored Writings;4.21;9780060518653;eng
Mark Twain: Selected Works;4.22;9780517053577;eng
The Blazing Center Study Guide: The Soul-Satisfying Supremacy of God in All Things;4.3;9781590526859;eng
The God of Small Things;3.94;9780060977498;en-US
Balzac und die kleine chinesische Schneiderin;3.64;9783492238694;ger
The Wit &  Wisdom of Winston Churchill;3.98;9780060925772;eng
Winston Churchill;3.83;9780670030798;en-GB
The Illustrated Garden Book: A New Anthology;4.19;9780689118449;eng
The Long Hard Road Out of Hell;3.89;9780060987466;eng
Dissecting Marilyn Manson;3.86;9780859653725;eng
Marilyn Manson;3.36;9780312181338;en-US
Marilyn Manson: The Lonely Watchman;4.0;9781597818704;eng
Philosophical Papers: Volume 1  Human Agency and Language;4.35;9780521317504;eng
Sources of the Self: The Making of the Modern Identity;4.2;9780674824263;eng
The Ethics of Authenticity;3.92;9780674268630;eng
Multiculturalism;3.8;9780691037790;eng
Charles Taylor;3.6;9780521805223;eng
Built To Last: Building America's Amazing Bridges  Dams  Tunnels  and Skyscrapers (Built to Last);4.12;9780439517379;eng
The Art of the Start: The Time-Tested  Battle-Hardened Guide for Anyone Starting Anything;3.87;9781591840565;eng
Mandala Sand Art Kit;1.0;9781560107668;eng
The Death Shift: The True Story of Nurse Genene and the Texas Baby Murders;3.78;9780451401960;eng
Turn of the Cards (Wild Cards  #12);3.69;9780553561524;eng
Turn of the Cards;3.0;9780449239698;eng
Dr. Seuss (First Biographies);4.33;9780736850919;eng
Go Jump in the Pool! (Macdonald Hall  #2);4.16;9780590442091;eng
Shipwreck (Island I);3.8;9780439023313;eng
The Pusher (87th Precinct  #3);3.9;9780752857930;eng
Eight Black Horses (87th Precinct  #38);3.92;9780743463089;eng
Fiddlers (87th Precinct  #55);3.86;9780156032780;eng
The Last Dance (87th Precinct  #50);3.69;9780671025700;eng
The Listener's Bible: NIV;4.6;9781931047173;eng
Information Technology for Management: Transforming Organizations in the Digital Economy;3.93;9780471705222;eng
A Search for What Makes Sense: Finding Faith;3.59;9780310272663;eng
Police Brutality: An Anthology;3.8;9780393321630;eng
Reluctant Burglar (To Catch a Thief #1);3.67;9781590526866;en-US
Q: The Autobiography of Quincy Jones;4.09;9780767905107;eng
Mansion On The Hill: Dylan Young Geffen Springsteen and the Head-on-Collision of Rock and Commerce;3.91;9780712645621;eng
Lady on the Hill: How Biltmore Estate Became an American Icon;3.91;9780471758181;eng
Hit Men: Power Brokers and Fast Money Inside the Music Business;3.94;9780679730613;eng
Savannah Blues (Weezie and Bebe Mysteries  #1);3.99;9780060519131;en-US
The Last Shogun: The Life of Tokugawa Yoshinobu;3.76;9781568363561;eng
Shōgun (Asian Saga  #1);4.39;9780340766163;eng
Whoreson;4.32;9780870679940;en-US
Crime Partners;4.2;9780870678813;eng
Jonah's Gourd Vine;3.99;9780060916510;eng
The Complete Stories;4.25;9780060921712;eng
Zora Neale Hurston: A Literary Biography;4.1;9780252008078;eng
Zora Neale Hurston: Critical Perspectives Past And Present (Amistad Literary Series);4.2;9781567430288;eng
The Tarot Cafe  #1;3.88;9781595325556;en-US
Photography's Other Histories;3.83;9780822331131;eng
Photos of the Gods: The Printed Image and Political Struggle in India;3.96;9781861891846;eng
Antitrust Law;4.0;9780226675763;en-US
Case Closed: Lee Harvey Oswald and the Assassination of JFK;3.96;9781400034628;eng
Sex and Reason;3.91;9780674802803;eng
Law and Literature;3.61;9780674514713;eng
Orlando: A Biography: Film Screenplay;4.07;9780571172955;eng
Orlando Furioso: Part Two;4.23;9780140443103;eng
Orlando Furioso;4.02;9780192836779;eng
A People's Tragedy: The Russian Revolution: 1891-1924;4.31;9780140243642;eng
Alas  Babylon;4.08;9780060741877;eng
The South Beach Diet: The Delicious  Doctor-Designed  Foolproof Plan for Fast and Healthy Weight Loss;3.45;9781579546465;en-US
On the Beach;3.94;9781842322765;eng
The Book of Merlyn: The Unpublished Conclusion to The Once & Future King;3.96;9780292707184;eng
The Art of Happiness;4.16;9781573221115;eng
The Art of Happiness at Work;3.95;9780340831205;eng
Zen and the Art of Happiness;4.05;9780943015538;eng
Lovingkindness: The Revolutionary Art of Happiness;4.24;9781590301876;eng
Kaplan & Sadock's Synopsis of Psychiatry: Behavioral Sciences/Clinical Psychiatry;4.22;9780781731836;eng
How to Go to College Almost for Free  Updated;3.45;9780060937652;en-US
Australia;4.07;9780756615697;eng
Let's Go Australia on a Budget;3.93;9780312360863;en-US
National Geographic Traveler: Australia;3.8;9780792238935;eng
Moll Flanders;3.52;9781853260735;eng
Moll Flanders;3.52;9780375760105;eng
The Leatherstocking Tales  Vol. 2: The Pathfinder / The Deerslayer;3.98;9780940450219;eng
The Last of the Mohicans (The Leatherstocking Tales #2);3.7;9780553213294;eng
A River Runs Through It;4.17;9780226500607;eng
Empires of the Monsoon: A History of the Indian Ocean and Its Invaders;4.39;9780006380832;eng
The Next Whole Earth Catalog: Access to Tools;4.45;9780394707761;eng
Whole Earth Software Catalog;3.92;9780385191661;en-US
Fooled by Randomness: The Hidden Role of Chance in Life and in the Markets;4.06;9780812975215;eng
El Borbah;3.94;9781560976936;en-US
Big Baby;3.96;9781560978008;eng
Black Hole;3.84;9780375423802;eng
Black Hole  tome 3: Visions;4.0;9782840555520;fre
Black Hole  tome 4 : Reine des lézards;4.26;9782840558873;fre
9-11;3.73;9781583224892;eng
Secrets  Lies and Democracy;3.98;9781878825049;eng
Syntactic Structures;3.84;9783110172799;eng
The Umbrella of US Power: The Universal Declaration of Human Rights & the Contradictions of US Policy;3.96;9781583225479;en-US
The Common Good;4.01;9781878825087;eng
The Curious Sofa;4.18;9780151003075;eng
LOVE MODE 11;4.37;9784835214108;jpn
Ring (Ring  #1);3.82;9781932234411;eng
The Ring Volume 4 Birthday;3.58;9781593072674;eng
Strings  Conformal Fields  and M-Theory (Graduate Texts in Contemporary Physics);4.15;9780387988924;eng
Introduction to Superstrings and M-Theory;4.27;9780387985893;eng
To Win a Nuclear War: The Pentagon's Secret War Plans;3.94;9780896083219;en-US
Company;3.73;9781400079377;eng
Fermat's Enigma: The Epic Quest to Solve the World's Greatest Mathematical Problem;4.25;9780385493628;eng
The Science Book;4.05;9781841882543;eng
Kristy's Great Idea;4.17;9781417699674;eng
The Actor in You: Sixteen Simple Steps to Understanding the Art of Acting;3.65;9780205359219;en-US
The Actor in You: Sixteen Simple Steps to Understanding the Art of Acting;3.65;9780205479801;eng
The Cat Who Played Post Office (Cat Who...  #6);3.97;9780747250371;eng
Just Above My Head;4.38;9780385334563;eng
Nobody Knows My Name;4.35;9780679744733;eng
Tell Me How Long the Train's Been Gone;4.26;9780375701894;eng
If Beale Street Could Talk;4.23;9780307275936;eng
Tell My Horse: Voodoo and Life in Haiti and Jamaica;3.96;9780060916497;eng
Wrapped in Rainbows: The Life of Zora Neale Hurston;4.32;9780743253291;eng
Going to Meet the Man;4.35;9780679761792;eng
The Amen Corner;3.9;9780375701887;eng
Blues for Mister Charlie;4.13;9780679761785;eng
Every Tongue Got to Confess: Negro Folk-tales from the Gulf States;3.97;9780060934545;eng
Factotum;3.97;9780061131271;en-US
Women;3.86;9780061177590;eng
Ham on Rye;4.14;9780061177583;eng
Tales of Ordinary Madness;3.92;9780872861558;eng
You Get So Alone at Times That it Just Makes Sense;4.24;9780876856833;eng
Tiempo De Matar;4.07;9788408041252;spa
The Wakefields of Sweet Valley (Sweet Valley High Magna Editions #1);3.92;9780553292787;eng
The Wedding (Sweet Valley High  #98);3.52;9780553298550;eng
Alone in the Crowd (Sweet Valley High  #28);3.44;9780553280876;eng
Taking Sides (Sweet Valley High  #31);3.38;9780553258868;en-GB
The Wakefield Legacy: The Untold Story (Sweet Valley High Magna Editions #2);3.94;9780553297942;eng
"Love at First Bite (Dark-Hunter #6.5; Wild Wulfs of London #2.5; Companion #3.5)";4.06;9780312349295;eng
Spunk & Bite: A Writer's Guide to Punchier  More Engaging Language & Style;3.9;9780375721151;eng
Cookies: Bite-Size Life Lessons;4.18;9780060580810;eng
Bite Me If You Can (Argeneau #6);4.27;9780060774127;eng
Aftershock  (Sweet Valley High Super Edition  #12);3.7;9780553492361;eng
Sweet 18 (SVH Senior Year  #48);3.47;9780553493979;en-US
The New Jessica (Sweet Valley High  #32);3.44;9780553275605;eng
Double Love (Sweet Valley High  #1);3.54;9780553275674;eng
Happily Ever After (Sweet Valley High  #134);3.58;9780553570687;eng
Forbidden Love (Sweet Valley High #34);3.32;9780553275216;eng
Control Freak (SVH Senior Year  #35);3.33;9780553493849;eng
Mosquito Bite;3.51;9781570915925;eng
Love Bites (Argeneau #2);4.13;9780505525536;eng
Nigella Bites: From Family Meals to Elegant Dinners--Easy  Delectable Recipes for Any Occasion;4.0;9780786868698;eng
The Pursuit of History;3.46;9781405823517;en-US
Vegas Bites: A Werewolf Romance Anthology;4.12;9781600430015;en-US
A Bite to Remember (Argeneau #5);4.24;9780060774073;eng
Boys that Bite (Blood Coven Vampire  #1);3.68;9780425209424;en-US
A Quick Bite (Argeneau #1);3.91;9780060773755;eng
Bite Club (Bite Club  #1);3.07;9781845760656;en-US
Last Bite;3.42;9781565124950;eng
Bite Me!: An Unofficial Guide to the World of Buffy the Vampire Slayer;4.13;9781550225402;en-US
Small Bites  Big Nights: Seductive Little Plates for Intimate Occasions and Lavish Parties;3.6;9780307337931;eng
Plants Bite Back! (DK Readers);3.88;635517047547;eng
Last Wish (Sweet Valley High);3.91;9780553507355;eng
Starting Over (Sweet Valley High  #33);3.35;9780553274912;eng
Dear Sister (Sweet Valley High  #7);3.53;9780553276725;eng
Don't Wait for Your Ship to Come In... Swim Out to Meet It!: Bite-Sized Inspirations to Help You Achieve Your Dreams;3.22;9781562920586;eng
Magic Bites (Kate Daniels  #1);4.07;9780441014897;eng
The Secret Garden;4.13;9780590240772;eng
The Secret Garden;4.13;9781402714597;eng
The Secret Garden Coloring Book;4.25;9780486276809;eng
A Little Princess;4.2;9781402714542;en-GB
A Little Princess;4.16;9781402712753;eng
The Little Princesses;4.03;9780312312152;eng
Laura Ingalls Wilder Country: The People and places in Laura Ingalls Wilder's life and books;4.24;9780060973469;eng
The Collected Works of C.S. Lewis;4.45;9780884861515;en-US
Pedro Páramo;4.05;9788433920706;spa
Pedro Páramo / El Llano en llamas;4.29;9788408066439;spa
Pedro Páramo;4.05;9789685208550;spa
Pedro Paramo / El Llano En Llamas;4.29;9788408045755;spa
Pedro Páramo;4.05;9783518014349;ger
Peter Pan in Kensington Gardens / Peter and Wendy;4.06;9780192839299;eng
Walt Disney's Peter Pan (A Little Golden Book);4.39;9780736402385;eng
Peter Pan And Wendy;4.08;9780439672573;eng
Peter Pan;4.08;9780743564526;eng
Adventures of Huckleberry Finn;3.82;9780440300281;eng
Alice in Wonderland / Hunting of the Snark;4.06;9780393958041;eng
Holes;3.96;9780440419464;eng
Rabbit Hole;4.06;9781559362900;eng
A Magic Crystal? (Marvin Redpost);3.76;9780747562832;eng
Holes (Holes  #1);3.96;9780439244190;eng
Super Fast Out of Control;3.75;9780747566823;eng
The Anthology at the End of the Universe: Leading Science Fiction Authors on Douglas Adams' The Hitchhiker's Guide to the Galaxy;3.86;9781932100563;eng
The Feminine Mystique;3.86;9780393322576;eng
"Betty Friedan and the Making of ""The Feminine Mystique"": The American Left  the Cold War  and Modern Feminism";3.59;9781558492769;eng
James Herriot's Treasury for Children: Warm and Joyful Tales by the Author of All Creatures Great and Small;4.45;9780312085124;eng
James Herriot's Dog Stories;4.4;9780312364526;eng
The Real James Herriot: A Memoir of My Father;4.2;9780345434906;en-US
The Lord God Made Them All;4.42;9780312966201;eng
Who Was Mark Twain?;4.16;9780448433196;eng
Roughing It;3.89;9780743436502;eng
The Complete Essays of Mark Twain;4.33;9780306809576;eng
Death of a Salesman;3.51;9780670261550;eng
The Portable Arthur Miller;4.21;9780142437551;eng
Collected Plays 1944-1961;4.22;9781931082914;en-US
Incident at Vichy;3.96;9780140481938;eng
Discovering Great Artists: Hands-On Art for Children in the Styles of the Great Masters;4.24;9780935607093;eng
The Portable Thomas Jefferson;4.05;9780140150803;eng
Autobiography of Thomas Jefferson;3.89;9780486442891;eng
Juan Rulfo's Mexico;4.47;9781588340979;eng
Pedro Páramo;4.05;9780802133908;eng
The Burning Plain and Other Stories;4.19;9780292701328;en-US
Laughter and Tears: A Family's Journey to Understanding the Autism Spectrum;4.0;9781843103318;eng
The Irish Anatomist: A Study of Flann O'Brien;5.0;9781930901353;eng
Quito 1599: City and Colony in Transition;3.52;9780826323576;eng
1599: A Year in the Life of William Shakespeare;4.09;9780571214808;eng
Stranger from the Past;3.23;9780373115990;eng
The Olive Farm: A Memoir of Life  Love  and Olive Oil in the South of France;3.81;9780142001301;eng
Confederates in the Attic: Dispatches from the Unfinished Civil War;4.09;9780679758334;eng
Convergence Culture: Where Old and New Media Collide;3.85;9780814742815;en-GB
The Sling and the Stone: On War in the 21st Century;3.89;9780760324073;eng
Mistletoe;3.41;9780439863681;eng
The Guide to Hollywood and Beverly Hills;4.33;9780517550366;eng
Follow Your Heart's Vegetarian Soup Cookbook;3.47;9780880071314;eng
Your Best Friend's Boyfriend (Follow Your Heart  #1);3.34;9780439791403;eng
Follow Your Heart;3.59;9780385316576;eng
Naughty Little Secret;3.73;9781599982939;eng
No Accident (Little Secrets  #2);4.16;9780439829137;eng
Dirty Little Secrets (Marisela Morales/Dirty #1);3.58;9781416501626;eng
Dirty Little Secrets;4.15;9780312354077;eng
Three Little Secrets (MacLachlan Family  #4);3.84;9780743496124;eng
Lori's Little Secret (Bravo Family  #15) (Bravo Family Ties Miniseries  #3);3.76;9780373246830;eng
The Day My Butt Went Psycho;3.73;9780439424691;eng
Just Disgusting!;3.83;9780330363686;eng
Thorn in Her Side (The Princess School  #7);3.88;9780439798730;eng
The Princess of the Chalet School;4.08;9780006906018;eng
The Princess Diaries (The Princess Diaries  #1);3.78;9780613371650;eng
Let Down Your Hair;3.83;9780439629393;eng
Awakening (Chasing Yesterday  #1);3.95;9780439933384;en-US
Betrayal (Chasing Yesterday  #2);3.96;9780439933414;en-US
Fun Home: A Family Tragicomic;4.08;9780618477944;eng
Second Home: Finding Your Place in the Fun (Better Homes and Gardens);3.83;9780696211522;eng
Six Frigates: The Epic History of the Founding of the U. S. Navy;4.32;9780393058475;eng
Power  Sex  Suicide: Mitochondria and the Meaning of Life;4.24;9780199205646;eng
Die Tagebücher einer Nanny;3.42;9783442545537;ger
1491: New Revelations of the Americas Before Columbus;4.02;9781400032051;eng
Saint Ignatius Loyola: The Pilgrim Years 1491-1538;4.09;9780898706833;eng
Deep Storm (Jeremy Logan  #1);3.87;9780385515504;eng
Death Match;3.79;9780307275561;eng
The Wheel of Darkness (Pendergast  #8);3.93;9780446580281;eng
Reliquary (Pendergast  #2);4.01;9780765354952;eng
The Cabinet of Curiosities (Pendergast  #3);4.25;9780446611237;eng
Still Life With Crows (Pendergast  #4);4.18;9780446612760;eng
Dancing on My Grave;3.8;9780515094657;eng
Dancing on His Grave: A True Story of Survival and Triumph;3.76;9781412086530;eng
I Don't Know How She Does It (Kate Reddy  #1);3.33;9780375713750;eng
I Don't Know How She Does It (Kate Reddy  #1);3.33;9780099428381;eng
Perfect Girls  Starving Daughters: The Frightening New Normalcy of Hating Your Body;3.78;9780743287968;en-US
The 21 Success Secrets of Self-Made Millionaires: How to Achieve Financial Independence Faster and Easier Than You Ever Thought Possible;4.05;9781583762059;eng
The Cake Book;4.19;9780471469339;eng
